LOCATION	Country	SUBJECT	Subject	MEASURE	Measure	TIME	Time	Unit Code	Unit	PowerCode Code	PowerCode	Reference Period Code	Reference Period	Value	Flag Codes	Flags
EA19	Euro area (19 countries)	T_GDPPOP	GDP per head of population	PCTUS	As % of the USA (USA=100)	2015	2015	PC	Percentage	0	Units	USA_100	USA=100	72.498921		
EA19	Euro area (19 countries)	T_GDPPOP	GDP per head of population	PCTUS	As % of the USA (USA=100)	2016	2016	PC	Percentage	0	Units	USA_100	USA=100	75.407076		
EA19	Euro area (19 countries)	T_GDPPOP	GDP per head of population	PCTUS	As % of the USA (USA=100)	2017	2017	PC	Percentage	0	Units	USA_100	USA=100	76.298479		
EA19	Euro area (19 countries)	T_GDPPOP	GDP per head of population	PCTUS	As % of the USA (USA=100)	2018	2018	PC	Percentage	0	Units	USA_100	USA=100	75.837588		
EA19	Euro area (19 countries)	T_GDPPOP	GDP per head of population	PCTUS	As % of the USA (USA=100)	2019	2019	PC	Percentage	0	Units	USA_100	USA=100	75.0463		
EA19	Euro area (19 countries)	T_GDPPOP	GDP per head of population	PCTUS	As % of the USA (USA=100)	2020	2020	PC	Percentage	0	Units	USA_100	USA=100	74.699136		
EA19	Euro area (19 countries)	T_GDPPOP	GDP per head of population	PCTUS	As % of the USA (USA=100)	2021	2021	PC	Percentage	0	Units	USA_100	USA=100	73.22527		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	1995	1995	PC	Percentage	0	Units	USA_100	USA=100	88.451289		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	1996	1996	PC	Percentage	0	Units	USA_100	USA=100	87.151114		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	1997	1997	PC	Percentage	0	Units	USA_100	USA=100	87.390062		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	1998	1998	PC	Percentage	0	Units	USA_100	USA=100	87.078956		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	1999	1999	PC	Percentage	0	Units	USA_100	USA=100	85.513315		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2000	2000	PC	Percentage	0	Units	USA_100	USA=100	85.505392		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2001	2001	PC	Percentage	0	Units	USA_100	USA=100	85.397028		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2002	2002	PC	Percentage	0	Units	USA_100	USA=100	85.395562		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2003	2003	PC	Percentage	0	Units	USA_100	USA=100	82.929208		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2004	2004	PC	Percentage	0	Units	USA_100	USA=100	81.365015		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2005	2005	PC	Percentage	0	Units	USA_100	USA=100	79.732993		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2006	2006	PC	Percentage	0	Units	USA_100	USA=100	81.805617		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2007	2007	PC	Percentage	0	Units	USA_100	USA=100	81.840851		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2008	2008	PC	Percentage	0	Units	USA_100	USA=100	82.148523		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2009	2009	PC	Percentage	0	Units	USA_100	USA=100	80.051799		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2010	2010	PC	Percentage	0	Units	USA_100	USA=100	79.772223		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2011	2011	PC	Percentage	0	Units	USA_100	USA=100	81.421548		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2012	2012	PC	Percentage	0	Units	USA_100	USA=100	81.792027		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2013	2013	PC	Percentage	0	Units	USA_100	USA=100	83.79871		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2014	2014	PC	Percentage	0	Units	USA_100	USA=100	83.728008		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2015	2015	PC	Percentage	0	Units	USA_100	USA=100	84.16518		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2016	2016	PC	Percentage	0	Units	USA_100	USA=100	87.007747		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2017	2017	PC	Percentage	0	Units	USA_100	USA=100	87.854474		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2018	2018	PC	Percentage	0	Units	USA_100	USA=100	87.225664		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2019	2019	PC	Percentage	0	Units	USA_100	USA=100	86.266368		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2020	2020	PC	Percentage	0	Units	USA_100	USA=100	87.457212		
EA19	Euro area (19 countries)	T_GDPHRS	GDP per hour worked	PCTUS	As % of the USA (USA=100)	2021	2021	PC	Percentage	0	Units	USA_100	USA=100	84.993482		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	1995	1995	PC	Percentage	0	Units	USA_100	USA=100	82.535338		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	1996	1996	PC	Percentage	0	Units	USA_100	USA=100	81.293303		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	1997	1997	PC	Percentage	0	Units	USA_100	USA=100	80.690177		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	1998	1998	PC	Percentage	0	Units	USA_100	USA=100	79.835863		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	1999	1999	PC	Percentage	0	Units	USA_100	USA=100	77.869911		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2000	2000	PC	Percentage	0	Units	USA_100	USA=100	78.124091		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2001	2001	PC	Percentage	0	Units	USA_100	USA=100	78.594954		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2002	2002	PC	Percentage	0	Units	USA_100	USA=100	78.637397		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2003	2003	PC	Percentage	0	Units	USA_100	USA=100	77.034155		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2004	2004	PC	Percentage	0	Units	USA_100	USA=100	75.70537		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2005	2005	PC	Percentage	0	Units	USA_100	USA=100	74.260359		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2006	2006	PC	Percentage	0	Units	USA_100	USA=100	76.271546		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2007	2007	PC	Percentage	0	Units	USA_100	USA=100	76.821205		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2008	2008	PC	Percentage	0	Units	USA_100	USA=100	77.497436		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2009	2009	PC	Percentage	0	Units	USA_100	USA=100	75.83498		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2010	2010	PC	Percentage	0	Units	USA_100	USA=100	75.176987		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2011	2011	PC	Percentage	0	Units	USA_100	USA=100	76.009531		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2012	2012	PC	Percentage	0	Units	USA_100	USA=100	75.452366		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2013	2013	PC	Percentage	0	Units	USA_100	USA=100	76.467191		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2014	2014	PC	Percentage	0	Units	USA_100	USA=100	76.102969		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2015	2015	PC	Percentage	0	Units	USA_100	USA=100	76.149765		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2016	2016	PC	Percentage	0	Units	USA_100	USA=100	79.131898		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2017	2017	PC	Percentage	0	Units	USA_100	USA=100	79.494045		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2018	2018	PC	Percentage	0	Units	USA_100	USA=100	78.744486		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2019	2019	PC	Percentage	0	Units	USA_100	USA=100	77.652823		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2020	2020	PC	Percentage	0	Units	USA_100	USA=100	73.4462		
EA19	Euro area (19 countries)	T_GDPEMP	GDP per person employed	PCTUS	As % of the USA (USA=100)	2021	2021	PC	Percentage	0	Units	USA_100	USA=100	73.265554		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1995	1995	PC	Percentage	0	Units	USA_100	USA=100	80.758913		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1996	1996	PC	Percentage	0	Units	USA_100	USA=100	80.916832		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1997	1997	PC	Percentage	0	Units	USA_100	USA=100	79.958623		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1998	1998	PC	Percentage	0	Units	USA_100	USA=100	80.517895		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1999	1999	PC	Percentage	0	Units	USA_100	USA=100	81.05623		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2000	2000	PC	Percentage	0	Units	USA_100	USA=100	81.780794		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2001	2001	PC	Percentage	0	Units	USA_100	USA=100	83.890525		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2002	2002	PC	Percentage	0	Units	USA_100	USA=100	85.211209		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2003	2003	PC	Percentage	0	Units	USA_100	USA=100	85.867405		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2004	2004	PC	Percentage	0	Units	USA_100	USA=100	86.07488		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2005	2005	PC	Percentage	0	Units	USA_100	USA=100	85.901328		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2006	2006	PC	Percentage	0	Units	USA_100	USA=100	86.301821		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2007	2007	PC	Percentage	0	Units	USA_100	USA=100	87.935259		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2008	2008	PC	Percentage	0	Units	USA_100	USA=100	89.913575		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2009	2009	PC	Percentage	0	Units	USA_100	USA=100	92.513359		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2010	2010	PC	Percentage	0	Units	USA_100	USA=100	92.611641		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2011	2011	PC	Percentage	0	Units	USA_100	USA=100	91.825623		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2012	2012	PC	Percentage	0	Units	USA_100	USA=100	89.228127		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2013	2013	PC	Percentage	0	Units	USA_100	USA=100	87.430264		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2014	2014	PC	Percentage	0	Units	USA_100	USA=100	86.813301		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2015	2015	PC	Percentage	0	Units	USA_100	USA=100	86.138853		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2016	2016	PC	Percentage	0	Units	USA_100	USA=100	86.667083		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2017	2017	PC	Percentage	0	Units	USA_100	USA=100	86.846436		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2018	2018	PC	Percentage	0	Units	USA_100	USA=100	86.944122		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2019	2019	PC	Percentage	0	Units	USA_100	USA=100	86.993694		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2020	2020	PC	Percentage	0	Units	USA_100	USA=100	85.412208		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2021	2021	PC	Percentage	0	Units	USA_100	USA=100	86.153983		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	1995	1995	PER	Persons	3	Thousands			316595.385		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	1996	1996	PER	Persons	3	Thousands			317348.17		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	1997	1997	PER	Persons	3	Thousands			318039.165		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	1998	1998	PER	Persons	3	Thousands			318648.112		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	1999	1999	PER	Persons	3	Thousands			319349.787		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2000	2000	PER	Persons	3	Thousands			320324.546		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2001	2001	PER	Persons	3	Thousands			321404.452		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2002	2002	PER	Persons	3	Thousands			323010.017		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2003	2003	PER	Persons	3	Thousands			324749.596		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2004	2004	PER	Persons	3	Thousands			326458.765		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2005	2005	PER	Persons	3	Thousands			328218.528		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2006	2006	PER	Persons	3	Thousands			329705.669		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2007	2007	PER	Persons	3	Thousands			331466.191		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2008	2008	PER	Persons	3	Thousands			333124.53		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2009	2009	PER	Persons	3	Thousands			334194.929		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2010	2010	PER	Persons	3	Thousands			334984.522		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2011	2011	PER	Persons	3	Thousands			335820.694		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2012	2012	PER	Persons	3	Thousands			336573.335		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2013	2013	PER	Persons	3	Thousands			337119.238		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2014	2014	PER	Persons	3	Thousands			337729.06975		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2015	2015	PER	Persons	3	Thousands			338738.178		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2016	2016	PER	Persons	3	Thousands			339807.325		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2017	2017	PER	Persons	3	Thousands			340574.782		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2018	2018	PER	Persons	3	Thousands			341462.42875		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2019	2019	PER	Persons	3	Thousands			342508.205		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2020	2020	PER	Persons	3	Thousands			343069.3995		
EA19	Euro area (19 countries)	T_POPTOT	Total population; persons; thousands	PEHRS	Persons/Hours	2021	2021	PER	Persons	3	Thousands			343145.36975		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	1995	1995	HOUR	Hours	6	Millions			220386.785		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	1996	1996	HOUR	Hours	6	Millions			221523.713		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	1997	1997	HOUR	Hours	6	Millions			223175.039		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	1998	1998	HOUR	Hours	6	Millions			227417.985		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	1999	1999	HOUR	Hours	6	Millions			230890.692		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2000	2000	HOUR	Hours	6	Millions			234118.957		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2001	2001	HOUR	Hours	6	Millions			235685.901		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2002	2002	HOUR	Hours	6	Millions			235828.805		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2003	2003	HOUR	Hours	6	Millions			236205.958		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2004	2004	HOUR	Hours	6	Millions			238724.706		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2005	2005	HOUR	Hours	6	Millions			240558.516		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2006	2006	HOUR	Hours	6	Millions			244853.729		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2007	2007	HOUR	Hours	6	Millions			249912.85		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2008	2008	HOUR	Hours	6	Millions			251502.657		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2009	2009	HOUR	Hours	6	Millions			242874.77		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2010	2010	HOUR	Hours	6	Millions			241869.065		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2011	2011	HOUR	Hours	6	Millions			242298.632		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2012	2012	HOUR	Hours	6	Millions			238761.361		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2013	2013	HOUR	Hours	6	Millions			236023.87		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2014	2014	HOUR	Hours	6	Millions			237546.65		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2015	2015	HOUR	Hours	6	Millions			239737.771		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2016	2016	HOUR	Hours	6	Millions			243539.811		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2017	2017	HOUR	Hours	6	Millions			246201.979		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2018	2018	HOUR	Hours	6	Millions			250349.198		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2019	2019	HOUR	Hours	6	Millions			252654.306		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2020	2020	HOUR	Hours	6	Millions			232820.414		
EA19	Euro area (19 countries)	T_HRSTO	Hours worked for total employment; millions	PEHRS	Persons/Hours	2021	2021	HOUR	Hours	6	Millions			245447.458		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	1995	1995	HOUR	Hours	0	Units			1682.470563		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	1996	1996	HOUR	Hours	0	Units			1680.439199		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	1997	1997	HOUR	Hours	0	Units			1676.476319		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	1998	1998	HOUR	Hours	0	Units			1677.450718		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	1999	1999	HOUR	Hours	0	Units			1670.979792		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2000	2000	HOUR	Hours	0	Units			1656.86415		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2001	2001	HOUR	Hours	0	Units			1648.211381		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2002	2002	HOUR	Hours	0	Units			1636.641951		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2003	2003	HOUR	Hours	0	Units			1632.410668		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2004	2004	HOUR	Hours	0	Units			1637.431273		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2005	2005	HOUR	Hours	0	Units			1633.650062		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2006	2006	HOUR	Hours	0	Units			1634.420436		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2007	2007	HOUR	Hours	0	Units			1637.433824		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2008	2008	HOUR	Hours	0	Units			1633.910051		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2009	2009	HOUR	Hours	0	Units			1608.065018		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2010	2010	HOUR	Hours	0	Units			1609.785174		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2011	2011	HOUR	Hours	0	Units			1609.754709		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2012	2012	HOUR	Hours	0	Units			1591.97648		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2013	2013	HOUR	Hours	0	Units			1581.331941		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2014	2014	HOUR	Hours	0	Units			1579.969093		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2015	2015	HOUR	Hours	0	Units			1579.888624		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2016	2016	HOUR	Hours	0	Units			1582.62353		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2017	2017	HOUR	Hours	0	Units			1575.323511		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2018	2018	HOUR	Hours	0	Units			1576.082856		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2019	2019	HOUR	Hours	0	Units			1569.974991		
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2020	2020	HOUR	Hours	0	Units			1468.797169		
