LOCATION,Country,SUBJECT,Subject,MEASURE,monetaryunit, Measure,TIME,Time,Unit Code,Unit,PowerCode, Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1984,1984,USD,US Dollar,0,Units,,,16.222278,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1985,1985,USD,US Dollar,0,Units,,,17.398715,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1986,1986,USD,US Dollar,0,Units,,,17.992692,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1987,1987,USD,US Dollar,0,Units,,,18.655158,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1988,1988,USD,US Dollar,0,Units,,,19.655431,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1989,1989,USD,US Dollar,0,Units,,,20.805504,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1990,1990,USD,US Dollar,0,Units,,,21.555879,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1991,1991,USD,US Dollar,0,Units,,,22.465327,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1992,1992,USD,US Dollar,0,Units,,,23.626074,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1993,1993,USD,US Dollar,0,Units,,,24.748962,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1994,1994,USD,US Dollar,0,Units,,,26.017782,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,26.785498,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,27.614897,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,28.22249,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,28.813606,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,28.830014,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,29.914734,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,30.865266,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,32.397056,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,32.983577,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,34.083159,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,35.481651,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,38.747198,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,40.717329,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,42.170147,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,43.712893,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,44.385016,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,45.803225,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,47.918259,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,50.262406,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,51.244324,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,51.745407,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,53.939474,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,56.148135,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,56.582125,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,58.135057,,
ESP,Spain,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,59.255808,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1970,1970,USD,US Dollar,0,Units,,,7195.489668,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1971,1971,USD,US Dollar,0,Units,,,7853.687005,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1972,1972,USD,US Dollar,0,Units,,,8834.612137,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1973,1973,USD,US Dollar,0,Units,,,9887.662999,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1974,1974,USD,US Dollar,0,Units,,,11246.173517,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1975,1975,USD,US Dollar,0,Units,,,12472.091242,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1976,1976,USD,US Dollar,0,Units,,,13663.282992,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1977,1977,USD,US Dollar,0,Units,,,15018.768633,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1978,1978,USD,US Dollar,0,Units,,,16568.450244,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1979,1979,USD,US Dollar,0,Units,,,18201.043795,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1980,1980,USD,US Dollar,0,Units,,,20850.722008,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1981,1981,USD,US Dollar,0,Units,,,23353.412767,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1982,1982,USD,US Dollar,0,Units,,,25322.54786,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1983,1983,USD,US Dollar,0,Units,,,26874.081454,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1984,1984,USD,US Dollar,0,Units,,,28988.450793,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1985,1985,USD,US Dollar,0,Units,,,30916.564623,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1986,1986,USD,US Dollar,0,Units,,,31827.618367,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1987,1987,USD,US Dollar,0,Units,,,32849.73732,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1988,1988,USD,US Dollar,0,Units,,,34531.258532,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1989,1989,USD,US Dollar,0,Units,,,36302.291569,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1990,1990,USD,US Dollar,0,Units,,,37654.295125,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1991,1991,USD,US Dollar,0,Units,,,39445.509802,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1992,1992,USD,US Dollar,0,Units,,,41293.968239,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1993,1993,USD,US Dollar,0,Units,,,43057.928724,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1994,1994,USD,US Dollar,0,Units,,,45239.625446,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,46574.528301,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,48059.28984,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,49181.549179,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,50455.673868,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,50633.396791,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,52435.166432,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,54386.75276,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,57136.983449,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,57874.078909,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,59301.329991,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,61160.402651,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,66402.647631,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,69272.708922,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,72116.274032,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,75002.781816,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,75710.875069,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,78355.195573,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,81304.185203,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,84934.641236,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,86631.809459,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,87668.993554,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,91775.320618,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,95024.776469,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,96125.182781,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,98111.868135,,
ESP,Spain,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,93460.29008,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1970,1970,USD,US Dollar,0,Units,,,6.362808,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1971,1971,USD,US Dollar,0,Units,,,6.889297,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1972,1972,USD,US Dollar,0,Units,,,7.503441,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1973,1973,USD,US Dollar,0,Units,,,8.280718,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1974,1974,USD,US Dollar,0,Units,,,9.239139,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1975,1975,USD,US Dollar,0,Units,,,10.30685,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1976,1976,USD,US Dollar,0,Units,,,10.863515,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1977,1977,USD,US Dollar,0,Units,,,11.574219,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1978,1978,USD,US Dollar,0,Units,,,12.856284,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1979,1979,USD,US Dollar,0,Units,,,14.375676,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1980,1980,USD,US Dollar,0,Units,,,15.754249,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1981,1981,USD,US Dollar,0,Units,,,17.396436,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1982,1982,USD,US Dollar,0,Units,,,18.561431,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1983,1983,USD,US Dollar,0,Units,,,19.48389,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1984,1984,USD,US Dollar,0,Units,,,20.822096,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1985,1985,USD,US Dollar,0,Units,,,21.674298,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1986,1986,USD,US Dollar,0,Units,,,22.598835,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1987,1987,USD,US Dollar,0,Units,,,23.592929,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1988,1988,USD,US Dollar,0,Units,,,24.399056,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1989,1989,USD,US Dollar,0,Units,,,25.672643,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1990,1990,USD,US Dollar,0,Units,,,26.645349,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1991,1991,USD,US Dollar,0,Units,,,27.899865,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1992,1992,USD,US Dollar,0,Units,,,29.167068,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1993,1993,USD,US Dollar,0,Units,,,30.513478,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1994,1994,USD,US Dollar,0,Units,,,31.948735,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,33.22702,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,34.517569,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,36.215442,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,37.222447,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,38.491609,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,41.134621,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,41.399216,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,43.478879,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,45.515454,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,48.239793,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,49.014224,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,53.334694,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,56.463285,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,57.958199,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,57.590227,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,59.4831,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,61.836642,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,63.494908,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,65.004243,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,65.920544,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,68.27252,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,69.147685,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,71.043375,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,72.915796,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,76.393061,,
SWE,Sweden,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,78.785513,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1970,1970,USD,US Dollar,0,Units,,,9957.794053,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1971,1971,USD,US Dollar,0,Units,,,10581.960026,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1972,1972,USD,US Dollar,0,Units,,,11255.161378,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1973,1973,USD,US Dollar,0,Units,,,12296.865915,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1974,1974,USD,US Dollar,0,Units,,,13563.056467,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1975,1975,USD,US Dollar,0,Units,,,14903.705745,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1976,1976,USD,US Dollar,0,Units,,,15806.414644,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1977,1977,USD,US Dollar,0,Units,,,16551.132484,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1978,1978,USD,US Dollar,0,Units,,,17921.659472,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1979,1979,USD,US Dollar,0,Units,,,19895.935347,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1980,1980,USD,US Dollar,0,Units,,,21772.371504,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1981,1981,USD,US Dollar,0,Units,,,23902.703572,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1982,1982,USD,US Dollar,0,Units,,,25744.705447,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1983,1983,USD,US Dollar,0,Units,,,27199.510749,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1984,1984,USD,US Dollar,0,Units,,,29130.11205,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1985,1985,USD,US Dollar,0,Units,,,30387.365234,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1986,1986,USD,US Dollar,0,Units,,,31638.36933,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1987,1987,USD,US Dollar,0,Units,,,33242.437064,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1988,1988,USD,US Dollar,0,Units,,,34817.45354,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1989,1989,USD,US Dollar,0,Units,,,36609.189244,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1990,1990,USD,US Dollar,0,Units,,,37916.332331,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1991,1991,USD,US Dollar,0,Units,,,39338.809446,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1992,1992,USD,US Dollar,0,Units,,,41621.405615,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1993,1993,USD,US Dollar,0,Units,,,44030.948225,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1994,1994,USD,US Dollar,0,Units,,,47188.281938,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,49275.670001,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,51534.730096,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,54250.732057,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,55722.002967,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,57968.362476,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,61126.046317,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,60649.851762,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,62826.980174,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,65178.129664,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,70140.658398,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,71217.667097,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,77388.641319,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,82605.786496,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,85314.46915,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,84024.140961,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,88272.920054,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,91765.576262,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,93464.504787,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,95166.212329,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,96573.59691,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,100087.51389,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,102200.27877,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,104149.58837,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,106894.55715,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,110922.72523,,
SWE,Sweden,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,112190.57097,,
CHE,Switzerland,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1970,1970,USD,US Dollar,0,Units,,,7.462724,,
